Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location
63367558,12/11/2024 07:14:46 PM,12/11/2024 07:33:19 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11207,240 WORTMAN AVENUE,WORTMAN AVENUE,VERMONT STREET,VAN SICLEN AVENUE,VERMONT STREET,VAN SICLEN AVENUE,ADDRESS,BROOKLYN,WORTMAN AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 07:33:24 PM,05 BROOKLYN,3043930001,BROOKLYN,1016305,178717,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65715555788518,-73.88446939355515,"(40.65715555788518, -73.88446939355515)"
63368785,12/11/2024 07:08:51 PM,12/11/2024 08:03:05 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,1220 SUTTER AVENUE,SUTTER AVENUE,CHESTNUT STREET,DOSCHER STREET,CHESTNUT STREET,DOSCHER STREET,ADDRESS,BROOKLYN,SUTTER AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 08:03:09 PM,05 BROOKLYN,3042920061,BROOKLYN,1019564,184367,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67265114069439,-73.87269393305722,"(40.67265114069439, -73.87269393305722)"
63364950,12/11/2024 07:08:32 PM,12/11/2024 08:00:37 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11226,1050 FLATBUSH AVENUE,FLATBUSH AVENUE,REGENT PLACE,DURYEA PLACE,REGENT PLACE,DURYEA PLACE,ADDRESS,BROOKLYN,FLATBUSH AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 08:00:40 PM,14 BROOKLYN,3051250069,BROOKLYN,995888,174464,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64553237177799,-73.95806237287843,"(40.64553237177799, -73.95806237287843)"
63368838,12/11/2024 07:03:03 PM,12/11/2024 07:33:18 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,181 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,WINTHROP STREET,CLARKSON AVENUE,WINTHROP STREET,CLARKSON AVENUE,ADDRESS,BROOKLYN,ROCKAWAY PARKWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 07:33:21 PM,17 BROOKLYN,3046330065,BROOKLYN,1006045,180586,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.66231674694474,-73.92144177201318,"(40.66231674694474, -73.92144177201318)"
63367560,12/11/2024 06:41:22 PM,12/11/2024 08:02:37 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11220,422 45 STREET,45 STREET,4 AVENUE,5 AVENUE,4 AVENUE,5 AVENUE,ADDRESS,BROOKLYN,45 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 08:02:40 PM,07 BROOKLYN,3007470014,BROOKLYN,981771,175658,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.648816943257344,-74.0089335359965,"(40.648816943257344, -74.0089335359965)"
63363804,12/11/2024 05:39:50 PM,12/11/2024 06:49:15 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,10 AMBOY STREET,AMBOY STREET,EAST NEW YORK AVENUE,PITKIN AVENUE,EAST NEW YORK AVENUE,PITKIN AVENUE,ADDRESS,BROOKLYN,AMBOY STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 06:49:17 PM,16 BROOKLYN,3034940010,BROOKLYN,1007879,183491,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.67028561802885,-73.9148210968993,"(40.67028561802885, -73.9148210968993)"
63361317,12/11/2024 05:18:07 PM,12/11/2024 05:57:44 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11206,85 TOMPKINS AVENUE,TOMPKINS AVENUE,MARTIN LUTHER KING JR PLACE,STOCKTON STREET,MARTIN LUTHER KING JR PLACE,STOCKTON STREET,ADDRESS,BROOKLYN,TOMPKINS AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 05:57:48 PM,03 BROOKLYN,3017400001,BROOKLYN,999077,193110,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.696706691928384,-73.94652977407227,"(40.696706691928384, -73.94652977407227)"
63363813,12/11/2024 05:08:33 PM,12/11/2024 06:12:44 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216,944 MARCY AVENUE,MARCY AVENUE,MACON STREET,MAC DONOUGH STREET,MACON STREET,MAC DONOUGH STREET,ADDRESS,BROOKLYN,MARCY AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 06:12:46 PM,03 BROOKLYN,3018500028,BROOKLYN,999130,187376,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68096809360493,-73.9463513060086,"(40.68096809360493, -73.9463513060086)"
63367511,12/11/2024 05:01:40 PM,12/11/2024 09:21:58 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,1725 STERLING PLACE,STERLING PLACE,RALPH AVENUE,HOWARD AVENUE,RALPH AVENUE,HOWARD AVENUE,ADDRESS,BROOKLYN,STERLING PLACE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 09:22:02 PM,16 BROOKLYN,3014660065,BROOKLYN,1006014,183739,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.670971103525645,-73.92154332998581,"(40.670971103525645, -73.92154332998581)"
63367618,12/11/2024 04:51:31 PM,12/11/2024 08:33:12 PM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11239,911 ERSKINE STREET,ERSKINE STREET,VITAL AVENUE,GATEWAY DRIVE,VITAL AVENUE,GATEWAY DRIVE,ADDRESS,BROOKLYN,ERSKINE STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 08:33:16 PM,05 BROOKLYN,3045867501,BROOKLYN,1020986,177717,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65439259722043,-73.86760390041471,"(40.65439259722043, -73.86760390041471)"
63363644,12/11/2024 03:42:17 PM,12/12/2024 02:04:53 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11225,501 NEW YORK AVENUE,NEW YORK AVENUE,STERLING STREET,LEFFERTS AVENUE,STERLING STREET,LEFFERTS AVENUE,ADDRESS,BROOKLYN,NEW YORK AVENUE,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/12/2024 02:04:56 AM,09 BROOKLYN,3013220001,BROOKLYN,998693,180792,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.6628972162775,-73.9479409830251,"(40.6628972162775, -73.9479409830251)"
63365036,12/11/2024 03:32:59 PM,12/11/2024 07:12:35 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11237,293A COOPER STREET,COOPER STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,COOPER STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/11/2024 07:12:38 PM,04 BROOKLYN,3034370059,BROOKLYN,1011041,191339,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.69181757810379,-73.9033913817681,"(40.69181757810379, -73.9033913817681)"
63362596,12/11/2024 02:55:49 PM,12/11/2024 04:20:57 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,181 ROCKAWAY PARKWAY,ROCKAWAY PARKWAY,WINTHROP STREET,CLARKSON AVENUE,WINTHROP STREET,CLARKSON AVENUE,ADDRESS,BROOKLYN,ROCKAWAY PARKWAY,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 04:21:01 PM,17 BROOKLYN,3046330065,BROOKLYN,1006045,180586,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66231674694474,-73.92144177201318,"(40.66231674694474, -73.92144177201318)"
63366266,12/11/2024 01:30:20 PM,12/11/2024 08:53:38 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,1967 BERGEN STREET,BERGEN STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,SARATOGA AVENUE,THOMAS S BOYLAND STREET,ADDRESS,BROOKLYN,BERGEN STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 08:53:41 PM,16 BROOKLYN,3014470071,BROOKLYN,1007664,184928,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.674230430212155,-73.91559114666616,"(40.674230430212155, -73.91559114666616)"
63363721,12/11/2024 01:01:48 PM,12/11/2024 02:34:57 PM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11207,735 RIVERDALE AVENUE,RIVERDALE AVENUE,MILLER AVENUE,NEW LOTS AVENUE,MILLER AVENUE,NEW LOTS AVENUE,ADDRESS,BROOKLYN,RIVERDALE AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 02:35:01 PM,05 BROOKLYN,3040870047,BROOKLYN,1015204,181213,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66401043933052,-73.88842608560965,"(40.66401043933052, -73.88842608560965)"
63362511,12/11/2024 12:22:42 PM,12/11/2024 12:25:36 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11238,528 CARLTON AVENUE,CARLTON AVENUE,PACIFIC STREET,DEAN STREET,PACIFIC STREET,DEAN STREET,ADDRESS,BROOKLYN,CARLTON AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,12/11/2024 12:25:40 PM,08 BROOKLYN,3011280049,BROOKLYN,992293,187451,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.68118280432925,-73.97100149086255,"(40.68118280432925, -73.97100149086255)"
63365076,12/11/2024 11:35:01 AM,12/11/2024 01:01:35 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,95 LINDEN BOULEVARD,LINDEN BOULEVARD,BEDFORD AVENUE,ROGERS AVENUE,BEDFORD AVENUE,ROGERS AVENUE,ADDRESS,BROOKLYN,LINDEN BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 01:01:39 PM,17 BROOKLYN,3050840097,BROOKLYN,996734,176957,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.652373963316116,-73.95500919151641,"(40.652373963316116, -73.95500919151641)"
63365077,12/11/2024 11:14:49 AM,12/11/2024 01:01:31 PM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11226,95 LINDEN BOULEVARD,LINDEN BOULEVARD,BEDFORD AVENUE,ROGERS AVENUE,BEDFORD AVENUE,ROGERS AVENUE,ADDRESS,BROOKLYN,LINDEN BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 01:01:34 PM,17 BROOKLYN,3050840097,BROOKLYN,996734,176957,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.652373963316116,-73.95500919151641,"(40.652373963316116, -73.95500919151641)"
63370059,12/11/2024 10:19:25 AM,12/11/2024 10:58:43 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11208,2525 LINDEN BOULEVARD,LINDEN BOULEVARD,HOLLY STREET,EUCLID AVENUE,HOLLY STREET,EUCLID AVENUE,ADDRESS,BROOKLYN,LINDEN BOULEVARD,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 10:58:48 AM,05 BROOKLYN,3042920061,BROOKLYN,1020092,182456,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.66740375654953,-73.87080067020605,"(40.66740375654953, -73.87080067020605)"
63368778,12/11/2024 10:17:29 AM,12/11/2024 10:51:33 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11213,897 EMPIRE BOULEVARD,EMPIRE BOULEVARD,SCHENECTADY AVENUE,LEFFERTS AVENUE,SCHENECTADY AVENUE,LEFFERTS AVENUE,ADDRESS,BROOKLYN,EMPIRE BOULEVARD,,Closed,,The Police Department responded to the complaint and a report was prepared.,12/11/2024 10:51:38 AM,09 BROOKLYN,3014240049,BROOKLYN,1002926,181023,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.663523343151105,-73.93268272757545,"(40.663523343151105, -73.93268272757545)"
63370032,12/11/2024 08:04:34 AM,12/11/2024 10:13:19 AM,NYPD,New York City Police Department,Noise - Commercial,Loud Music/Party,Store/Commercial,11226,2530 CHURCH AVENUE,CHURCH AVENUE,WOODS PLACE,VERONICA PLACE,WOODS PLACE,VERONICA PLACE,ADDRESS,BROOKLYN,CHURCH AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 10:13:23 AM,17 BROOKLYN,3051040053,BROOKLYN,996979,176308,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.650592250984815,-73.95412746648744,"(40.650592250984815, -73.95412746648744)"
63367548,12/11/2024 07:58:23 AM,12/11/2024 08:29:47 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11237,314 JEFFERSON STREET,JEFFERSON STREET,KNICKERBOCKER AVENUE,IRVING AVENUE,KNICKERBOCKER AVENUE,IRVING AVENUE,ADDRESS,BROOKLYN,JEFFERSON STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 08:29:50 AM,04 BROOKLYN,3031750023,BROOKLYN,1004773,195984,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.704583770528366,-73.9259796872577,"(40.704583770528366, -73.9259796872577)"
63370127,12/11/2024 07:32:12 AM,12/11/2024 08:07:37 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11232,521 41 STREET,41 STREET,5 AVENUE,6 AVENUE,5 AVENUE,6 AVENUE,ADDRESS,BROOKLYN,41 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 08:07:40 AM,07 BROOKLYN,3009170058,BROOKLYN,983023,176003,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.64976415539585,-74.00442178470148,"(40.64976415539585, -74.00442178470148)"
63363795,12/11/2024 07:27:24 AM,12/11/2024 08:10:26 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11209,130 BAY RIDGE PARKWAY,BAY RIDGE PARKWAY,COLONIAL ROAD,RIDGE BOULEVARD,COLONIAL ROAD,RIDGE BOULEVARD,ADDRESS,BROOKLYN,BAY RIDGE PARKWAY,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 08:10:29 AM,10 BROOKLYN,3059380015,BROOKLYN,975317,169714,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.63249777947612,-74.03218384997078,"(40.63249777947612, -74.03218384997078)"
63363769,12/11/2024 07:08:46 AM,12/11/2024 08:01:54 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11215,593 FIFTH STREET,FIFTH STREET,8 AVENUE,PROSPECT PARK WEST,8 AVENUE,PROSPECT PARK WEST,ADDRESS,BROOKLYN,5 STREET,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 08:01:58 AM,06 BROOKLYN,3010830055,BROOKLYN,991031,182423,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.66738313239507,-73.97555660738344,"(40.66738313239507, -73.97555660738344)"
63370122,12/11/2024 06:36:32 AM,12/11/2024 06:47:53 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,150 MALCOLM X BOULEVARD,MALCOLM X BOULEVARD,GATES AVENUE,MONROE STREET,GATES AVENUE,MONROE STREET,ADDRESS,BROOKLYN,MALCOLM X BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,12/11/2024 06:47:58 AM,03 BROOKLYN,3016360024,BROOKLYN,1003623,190063,PHONE,Unspecified,BROOKLYN,,,,,,,,40.688334599490894,-73.93014442097454,"(40.688334599490894, -73.93014442097454)"
63363746,12/11/2024 05:18:04 AM,12/11/2024 06:06:19 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11221,1106 BUSHWICK AVENUE,BUSHWICK AVENUE,WOODBINE STREET,MADISON STREET,WOODBINE STREET,MADISON STREET,ADDRESS,BROOKLYN,BUSHWICK AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 06:07:17 AM,04 BROOKLYN,3033570034,BROOKLYN,1006740,190645,PHONE,Unspecified,BROOKLYN,,,,,,,,40.689924683491014,-73.9189031386232,"(40.689924683491014, -73.9189031386232)"
63366272,12/11/2024 03:12:00 AM,12/11/2024 05:00:31 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11203,1364 BROOKLYN AVENUE,BROOKLYN AVENUE,NEWKIRK AVENUE,FOSTER AVENUE,NEWKIRK AVENUE,FOSTER AVENUE,ADDRESS,BROOKLYN,BROOKLYN AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary.,12/11/2024 05:00:36 AM,17 BROOKLYN,3049690048,BROOKLYN,1000178,172397,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63985222568087,-73.94260820707379,"(40.63985222568087, -73.94260820707379)"
63367564,12/11/2024 03:01:03 AM,12/11/2024 03:44:46 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11216,243 HANCOCK STREET,HANCOCK STREET,MARCY AVENUE,TOMPKINS AVENUE,MARCY AVENUE,TOMPKINS AVENUE,ADDRESS,BROOKLYN,HANCOCK STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 03:44:50 AM,03 BROOKLYN,3018340072,BROOKLYN,999205,188115,PHONE,Unspecified,BROOKLYN,,,,,,,,40.682996353731106,-73.94607925926903,"(40.682996353731106, -73.94607925926903)"
63370039,12/11/2024 02:57:32 AM,12/11/2024 05:32:51 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11212,2057 STRAUSS STREET,STRAUSS STREET,BLAKE AVENUE,DUMONT AVENUE,BLAKE AVENUE,DUMONT AVENUE,ADDRESS,BROOKLYN,STRAUSS STREET,,Closed,,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,12/11/2024 05:32:55 AM,16 BROOKLYN,3035550007,BROOKLYN,1007820,181123,PHONE,Unspecified,BROOKLYN,,,,,,,,40.663786145283346,-73.91504206174787,"(40.663786145283346, -73.91504206174787)"
63363841,12/11/2024 01:58:45 AM,12/11/2024 02:48:49 AM,NYPD,New York City Police Department,Noise - Street/Sidewalk,Loud Music/Party,Street/Sidewalk,11220,6215 EIGHTH AVENUE,EIGHTH AVENUE,62 STREET,63 STREET,62 STREET,63 STREET,ADDRESS,BROOKLYN,8 AVENUE,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 02:48:52 AM,10 BROOKLYN,3057280004,BROOKLYN,981230,170337,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.63421177181106,-74.01088074793803,"(40.63421177181106, -74.01088074793803)"
63367512,12/11/2024 01:44:42 AM,12/11/2024 02:07:45 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11203,701 FENIMORE STREET,FENIMORE STREET,ALBANY AVENUE,TROY AVENUE,ALBANY AVENUE,TROY AVENUE,ADDRESS,BROOKLYN,FENIMORE STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 02:07:49 AM,09 BROOKLYN,3048130001,BROOKLYN,1001179,179525,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65941517743085,-73.9389835134306,"(40.65941517743085, -73.9389835134306)"
63370121,12/11/2024 01:42:44 AM,12/11/2024 02:07:08 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11203,701 FENIMORE STREET,FENIMORE STREET,ALBANY AVENUE,TROY AVENUE,ALBANY AVENUE,TROY AVENUE,ADDRESS,BROOKLYN,FENIMORE STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 02:07:11 AM,09 BROOKLYN,3048130001,BROOKLYN,1001179,179525,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.65941517743085,-73.9389835134306,"(40.65941517743085, -73.9389835134306)"
63363794,12/11/2024 01:41:32 AM,12/11/2024 02:01:13 AM,NYPD,New York City Police Department,Noise - Residential,Loud Music/Party,Residential Building/House,11233,86A HULL STREET,HULL STREET,THOMAS S BOYLAND STREET,ROCKAWAY AVENUE,THOMAS S BOYLAND STREET,ROCKAWAY AVENUE,ADDRESS,BROOKLYN,HULL STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,12/11/2024 02:01:19 AM,16 BROOKLYN,3015380012,BROOKLYN,1008426,186778,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67930621193729,-73.91283745716912,"(40.67930621193729, -73.91283745716912)"
